Hostname;RequestNumber;rootDispersion;DispOver8Req;Delay;Offset
0.de.pool.ntp.org;69;0.005386353;0.230589402;0.007049275;0.012761690
0.de.pool.ntp.org;7;0.008178711;0.021525544;0.008601198;0.005230460
0.de.pool.ntp.org;70;0.005508423;0.230589402;0.007165011;0.012866589
0.de.pool.ntp.org;71;0.005630493;0.230589402;0.007183755;0.012761433
0.de.pool.ntp.org;72;0.005752563;0.230589402;0.010731818;0.016439562
0.de.pool.ntp.org;73;0.005859375;0.230589402;0.006873706;0.012730018
0.de.pool.ntp.org;74;0.005981445;0.230589402;0.007311041;0.012965524
0.de.pool.ntp.org;75;0.006103516;0.230589402;0.007158528;0.013217846
0.de.pool.ntp.org;76;0.006225586;0.230589402;0.006971744;0.013491994
0.de.pool.ntp.org;77;0.006347656;0.230589402;0.007063602;0.013447190
0.de.pool.ntp.org;78;0.006469727;0.230602847;0.006738343;0.013386222
0.de.pool.ntp.org;79;0.006591797;0.230602847;0.006929077;0.013260022
0.de.pool.ntp.org;8;0.008300781;0.021525544;0.007318604;0.006345667
0.de.pool.ntp.org;80;0.006729126;0.230602847;0.007037128;0.013899025
0.de.pool.ntp.org;81;0.006835938;0.230602847;0.007034945;0.014128064
0.de.pool.ntp.org;82;0.006958008;0.230602847;0.007530283;0.013993410
0.de.pool.ntp.org;83;0.007080078;0.230602847;0.008355947;0.015553557
0.de.pool.ntp.org;84;0.007202148;0.230602847;0.007072683;0.008469616
0.de.pool.ntp.org;85;0.007324219;0.230602847;0.007419224;0.005156667
0.de.pool.ntp.org;86;0.007446289;0.230602847;0.007283739;0.002997474
0.de.pool.ntp.org;87;0.007568359;0.230602847;0.006815709;0.001451972
0.de.pool.ntp.org;88;0.007675171;0.230602847;0.006876329;0.000814589
0.de.pool.ntp.org;89;0.007797241;0.230602847;0.048408743;0.040870597
0.de.pool.ntp.org;9;0.008438110;0.021525544;0.007106126;0.006313350
0.de.pool.ntp.org;90;0.007934570;0.230602847;0.040159251;-0.031417937
0.de.pool.ntp.org;91;0.008056641;0.230602847;0.017444505;-0.010406767
0.de.pool.ntp.org;92;0.008178711;0.230602847;0.006756267;0.000376269
0.de.pool.ntp.org;93;0.008300781;0.230602847;0.006746351;0.000371249
0.de.pool.ntp.org;94;0.008422852;0.230602847;0.007057813;0.000848120
0.de.pool.ntp.org;95;0.008529663;0.230604470;0.006737532;0.000543778
0.de.pool.ntp.org;96;0.008651733;0.230604470;0.007099208;0.000901607
0.de.pool.ntp.org;97;0.008773804;0.230604470;0.007183880;0.000968054
0.de.pool.ntp.org;98;0.008895874;0.230604470;0.007212796;0.001335873
0.de.pool.ntp.org;99;0.009017944;0.230604470;0.007115888;0.001224081

